Product_ID,Brand_Name,Product_Name,Category,Sub_Category,Shade/Variant,Price_INR,Launch_Year,Average_Rating,Total_Units_Sold,Total_Revenue_INR,Num_Customers,Avg_Customer_Age,Female_%,Top_City,Top_Campaign,Campaign_Start,Campaign_End,Campaign_Channel,Campaign_Spend_INR,Campaign_Discount_%,Conversion_Rate_%,Brand_Popularity_Score
P0113,Lakmé,Lakmé Blush Prime +,Face,Blush,Mauve 13,1999,2020,4.23,1726,3450274,849,33,60.7,Kolkata,Launch Promo,01-07-2025,08-07-2025,E-commerce,291476,5,2.76,75.03
P0114,Mamaearth,Mamaearth Eyeliner Artist Luxe,Eyes,Eyeliner,Berry 18,1699,2021,4.45,1820,3092180,875,22,87.5,Pune,Influencer Push,29-04-2025,13-05-2025,Retail (Store),1545026,10,1.53,81.05
P0115,Kay Beauty,Kay Beauty Mascara Prime X,Eyes,Mascara,Scarlet 18,799,2018,4.51,2100,1677900,945,23,68.1,Ahmedabad,Influencer Push,03-09-2024,17-09-2024,Social Commerce,2537304,30,3.34,81.56
P0116,Kay Beauty,Kay Beauty Foundation Prime Air,Face,Foundation,Peach 11,1499,2020,4.8,1724,2584276,604,39,90,Mumbai,Seasonal Drop,20-05-2025,19-06-2025,Social Commerce,2675466,0,6.15,84.45
P0117,Sugar Cosmetics,Sugar Cosmetics Lip Liner Pro Air,Lips,Lip Liner,Coral 5,1499,2021,4.09,2114,3168886,756,35,83.9,Pune,Bogo Offer,11-06-2023,18-06-2023,E-commerce,3556477,20,1.93,71.91
P0118,Mamaearth,Mamaearth Lip Liner Shine Luxe,Lips,Lip Liner,Nude 13,2999,2019,4.71,2246,6735754,708,26,74.8,Hyderabad,Launch Promo,02-06-2025,17-07-2025,Retail (Nykaa),5399683,15,6.1,81.92
P0119,Nykaa Cosmetics,Nykaa Cosmetics Kajal Matte +,Eyes,Kajal,Spice 10,1999,2023,4.21,1716,3430284,781,25,71.2,Mumbai,Nykaa Exclusive,08-01-2024,07-02-2024,Retail (Nykaa),4584684,20,3.32,77.94
P0120,Forest Essentials,Forest Essentials Lip Liner Glow Air,Lips,Lip Liner,Champagne 2,249,2021,4.59,2084,518916,1289,30,62.3,Bengaluru,Nykaa Exclusive,28-12-2023,04-01-2024,Retail (Nykaa),4242755,15,2.02,83.1
P0121,Forest Essentials,Forest Essentials Eyeliner Matte HD,Eyes,Eyeliner,Rose 17,1999,2024,4.23,1649,3296351,1015,18,64.4,Mumbai,Influencer Push,27-12-2023,17-01-2024,E-commerce,2179379,5,4.42,78.4
P0122,Mamaearth,Mamaearth Lip Gloss Artist +,Lips,Lip Gloss,Nude 6,799,2020,4.26,2212,1767388,646,28,67.8,Hyderabad,Nykaa Exclusive,07-11-2023,21-11-2023,Marketplace,1134680,20,5.3,79.12
P0123,Lakmé,Lakmé Eyeshadow Shine +,Eyes,Eyeshadow,Coral 8,1499,2024,4.12,1556,2332444,508,33,88.8,Jaipur,Bogo Offer,27-03-2023,26-04-2023,E-commerce,147174,10,4.61,77.15
P0124,Lakmé,Lakmé Lip Gloss Glow Air,Lips,Lip Gloss,Champagne 3,1299,2022,3.98,1877,2438223,817,21,82.6,Ahmedabad,Launch Promo,18-12-2024,25-12-2024,Retail (Store),1409701,15,1.81,68.76
P0125,Nykaa Cosmetics,Nykaa Cosmetics Foundation Prime +,Face,Foundation,Berry 20,999,2023,4.1,1607,1605393,562,31,66.7,Hyderabad,Nykaa Exclusive,03-04-2025,24-04-2025,E-commerce,1767020,25,1.24,77.67
P0126,Lakmé,Lakmé Contour Artist Luxe,Face,Contour,Scarlet 10,1999,2022,4.26,1554,3106446,743,25,79.1,Bengaluru,Festive Sale,28-09-2023,19-10-2023,Retail (Nykaa),2232486,25,4.94,77.62
P0127,Forest Essentials,Forest Essentials Contour Prime Luxe,Face,Contour,Nude 2,2999,2022,4.16,1481,4441519,488,19,60,Hyderabad,Seasonal Drop,10-11-2024,25-12-2024,E-commerce,1302784,0,3.95,79.4
P0128,Forest Essentials,Forest Essentials Compact Prime Air,Face,Compact,Champagne 16,1699,2019,4.51,1822,3095578,602,22,71.4,Hyderabad,Festive Sale,01-02-2023,22-02-2023,E-commerce,2952568,5,4.92,81.88
P0129,Mamaearth,Mamaearth Lip Liner Matte X,Lips,Lip Liner,Peach 5,599,2023,4.09,1793,1074007,1056,30,84.1,Mumbai,Festive Sale,16-06-2023,31-07-2023,Social Commerce,1500668,25,1.43,71.22
P0130,Nykaa Cosmetics,Nykaa Cosmetics Lipstick Pro Luxe,Lips,Lipstick,Scarlet 1,2999,2021,3.99,1986,5956014,668,26,85.2,Mumbai,Festive Sale,04-11-2024,19-12-2024,E-commerce,3066125,15,3.09,73.63
P0131,Kay Beauty,Kay Beauty Highlighter Shine X,Face,Highlighter,Peach 16,599,2019,4.35,1860,1114140,871,29,84.5,Chennai,Seasonal Drop,10-01-2024,31-01-2024,Social Commerce,5500698,15,2.19,77.92
P0132,Nykaa Cosmetics,Nykaa Cosmetics Lip Crayon Shine HD,Lips,Lip Crayon,Rose 6,199,2021,4.19,2116,421084,1061,24,70,Pune,Nykaa Exclusive,12-07-2024,11-08-2024,Marketplace,4261488,20,1.25,76.28
P0133,Sugar Cosmetics,Sugar Cosmetics Contour Matte Air,Face,Contour,Ruby 18,999,2024,4.29,1435,1433565,549,26,65.7,Kolkata,Launch Promo,15-10-2025,05-11-2025,E-commerce,2516232,5,2.27,78.26
P0134,Sugar Cosmetics,Sugar Cosmetics Eyeshadow Shine Luxe,Eyes,Eyeshadow,Champagne 20,1299,2021,4.32,1783,2316117,640,23,76.9,Hyderabad,Seasonal Drop,14-01-2025,04-02-2025,E-commerce,3270860,25,5.84,82.92
P0135,Lakmé,Lakmé Brow Pencil Glow HD,Eyes,Brow Pencil,Peach 4,249,2021,4.34,1843,458907,713,25,88.2,Delhi,Launch Promo,15-02-2023,01-03-2023,Retail (Store),1244022,20,3.53,76.42
P0136,Nykaa Cosmetics,Nykaa Cosmetics Foundation Matte Luxe,Face,Foundation,Champagne 19,2999,2022,4.59,1612,4834388,844,33,61.5,Ahmedabad,Launch Promo,10-03-2023,31-03-2023,E-commerce,430761,10,5.95,83.92
P0137,Lakmé,Lakmé Mascara Artist +,Eyes,Mascara,Coral 6,399,2024,3.95,1603,639597,538,29,75.6,Mumbai,Festive Sale,21-12-2024,28-12-2024,E-commerce,4098994,5,3.44,75.77
P0138,Sugar Cosmetics,Sugar Cosmetics Compact Matte +,Face,Compact,Peach 15,249,2021,4.24,1711,426039,899,19,74.1,Mumbai,Influencer Push,02-04-2025,23-04-2025,E-commerce,3575179,5,1.53,82.14
P0139,Forest Essentials,Forest Essentials Lip Gloss Matte Air,Lips,Lip Gloss,Coral 7,299,2023,4.13,1818,543582,909,29,75.5,Chennai,Bogo Offer,02-03-2023,16-03-2023,Social Commerce,4126236,5,4.61,75.37
P0140,Lakmé,Lakmé Lip Gloss Pro X,Lips,Lip Gloss,Peach 9,599,2022,4.38,1947,1166253,605,32,85.8,Pune,Launch Promo,13-06-2025,20-06-2025,E-commerce,3604914,0,4.76,81.09
P0141,Forest Essentials,Forest Essentials Lip Balm Prime Air,Lips,Lip Balm,Spice 12,199,2021,4.69,2117,421283,764,25,77.5,Mumbai,Festive Sale,31-10-2025,21-11-2025,E-commerce,4073774,15,8.24,88.97
P0142,Kay Beauty,Kay Beauty Mascara Prime X,Eyes,Mascara,Coral 2,1499,2024,4.17,1605,2405895,927,23,70.1,Delhi,Festive Sale,17-01-2023,03-03-2023,E-commerce,4578582,5,2.99,76.84
P0143,Forest Essentials,Forest Essentials Foundation Glow X,Face,Foundation,Nude 15,1199,2022,4.37,1638,1963962,514,36,74.6,Bengaluru,Launch Promo,18-12-2024,01-02-2025,E-commerce,4546735,25,3.45,78.57
P0144,Lakmé,Lakmé Compact Artist Luxe,Face,Compact,Champagne 8,399,2024,4.13,1435,572565,597,29,66.9,Lucknow,Festive Sale,19-11-2023,10-12-2023,E-commerce,3746715,15,3.71,75.26
P0145,Nykaa Cosmetics,Nykaa Cosmetics Eyeliner Glow +,Eyes,Eyeliner,Coral 17,849,2018,4.45,2137,1814313,704,31,77.5,Jaipur,Bogo Offer,17-03-2025,31-03-2025,Retail (Store),195713,5,5.19,85.63
P0146,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Pro HD,Lips,Lip Gloss,Peach 4,999,2022,4.02,1965,1963035,802,23,66.1,Bengaluru,Bogo Offer,12-08-2025,26-08-2025,E-commerce,4821313,15,1.28,77.07
P0147,Kay Beauty,Kay Beauty Mascara Matte HD,Eyes,Mascara,Mauve 18,2999,2020,4.03,2051,6150949,954,32,68.1,Delhi,Festive Sale,11-07-2025,10-08-2025,Social Commerce,450326,20,3.7,75.56
P0148,Nykaa Cosmetics,Nykaa Cosmetics Blush Matte X,Face,Blush,Ruby 1,499,2020,4.29,1718,857282,1088,21,86.9,Ahmedabad,Bogo Offer,30-03-2024,14-05-2024,Social Commerce,4663856,5,3.76,81.52
P0149,Mamaearth,Mamaearth Lip Liner Matte HD,Lips,Lip Liner,Mauve 3,1499,2021,3.86,2016,3021984,613,31,85.5,Hyderabad,Seasonal Drop,22-05-2024,06-07-2024,E-commerce,184106,20,2.26,73.08
P0150,Sugar Cosmetics,Sugar Cosmetics Contour Shine Air,Face,Contour,Mauve 19,399,2025,4.57,1377,549423,472,21,77.9,Lucknow,Seasonal Drop,20-09-2025,20-10-2025,Retail (Nykaa),1137015,30,7.5,80.09
P0151,Nykaa Cosmetics,Nykaa Cosmetics Compact Matte X,Face,Compact,Coral 18,1199,2019,4.79,1863,2233737,908,28,64.7,Kolkata,Influencer Push,12-07-2023,11-08-2023,E-commerce,3293537,10,8.54,86.21
P0152,Kay Beauty,Kay Beauty Eyeshadow Matte Luxe,Eyes,Eyeshadow,Spice 3,1499,2019,4.2,2050,3072950,613,36,70.6,Mumbai,Bogo Offer,23-10-2023,06-11-2023,E-commerce,3442376,25,4.85,81.78
P0153,Mamaearth,Mamaearth Brow Pencil Glow HD,Eyes,Brow Pencil,Peach 9,299,2020,4.47,1964,587236,580,22,83.3,Mumbai,Influencer Push,02-08-2025,09-08-2025,Social Commerce,5165632,0,3.28,80.49
P0154,Mamaearth,Mamaearth Blush Shine Luxe,Face,Blush,Nude 5,799,2019,3.91,1791,1431009,923,20,69.1,Lucknow,Festive Sale,15-06-2023,29-06-2023,Social Commerce,3990235,15,0.98,68.52
P0155,Mamaearth,Mamaearth Highlighter Matte Luxe,Face,Highlighter,Scarlet 17,199,2021,4.53,1583,315017,654,25,81.8,Chennai,Nykaa Exclusive,29-08-2025,05-09-2025,Social Commerce,1769029,15,6.36,77.89
P0156,Lakmé,Lakmé Kajal Matte Luxe,Eyes,Kajal,Spice 19,699,2019,4.18,2090,1460910,721,30,87.1,Ahmedabad,Launch Promo,05-09-2025,20-10-2025,Retail (Nykaa),2799059,15,1.76,68.92
P0157,Kay Beauty,Kay Beauty Highlighter Artist Luxe,Face,Highlighter,Peach 3,299,2020,4.16,1836,548964,694,32,64.3,Bengaluru,Nykaa Exclusive,24-06-2025,15-07-2025,Social Commerce,1929018,20,3.25,83.66
P0158,Mamaearth,Mamaearth Contour Prime +,Face,Contour,Rose 20,1499,2020,4.87,1721,2579779,906,23,88.5,Lucknow,Nykaa Exclusive,29-11-2024,13-01-2025,Retail (Nykaa),2623353,20,2.52,84.38
P0159,Lakmé,Lakmé Foundation Artist Air,Face,Foundation,Coral 14,1499,2022,4,1612,2416388,529,31,63.7,Kolkata,Seasonal Drop,21-02-2024,28-02-2024,E-commerce,4464702,0,0.65,68.88
P0160,Nykaa Cosmetics,Nykaa Cosmetics Foundation Pro HD,Face,Foundation,Rose 11,799,2020,4.22,1658,1324742,591,29,85.7,Ahmedabad,Seasonal Drop,08-12-2023,22-12-2023,E-commerce,4149406,10,1.15,72.62
P0161,Kay Beauty,Kay Beauty Lip Crayon Pro Air,Lips,Lip Crayon,Nude 2,799,2024,4.47,1772,1415828,554,20,88.4,Ahmedabad,Influencer Push,26-06-2023,17-07-2023,E-commerce,2379184,20,4.24,78.35
P0162,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Artist HD,Lips,Lip Crayon,Rose 10,2499,2023,3.82,1940,4848060,864,22,89,Hyderabad,Festive Sale,08-07-2025,22-07-2025,Marketplace,3403743,5,0.9,72.13
P0163,Forest Essentials,Forest Essentials Lip Crayon Pro HD,Lips,Lip Crayon,Champagne 12,1999,2021,4.23,2075,4147925,1103,30,65.5,Bengaluru,Launch Promo,01-05-2025,08-05-2025,Social Commerce,1025331,10,1.31,78.49
P0164,Mamaearth,Mamaearth Kajal Shine X,Eyes,Kajal,Mauve 5,599,2024,4.33,1570,940430,557,37,87,Bengaluru,Launch Promo,05-10-2025,26-10-2025,Social Commerce,624063,15,3.31,80.86
P0165,Sugar Cosmetics,Sugar Cosmetics Contour Shine X,Face,Contour,Coral 1,799,2018,4.41,1842,1471758,698,38,68.9,Lucknow,Seasonal Drop,01-01-2025,15-01-2025,Retail (Store),291514,20,2.27,80.05
P0166,Mamaearth,Mamaearth Lipstick Pro X,Lips,Lipstick,Mauve 10,1999,2023,4.18,1843,3684157,828,25,66.3,Mumbai,Launch Promo,10-05-2024,24-06-2024,Social Commerce,1231432,10,4.4,79.64
P0167,Mamaearth,Mamaearth Contour Pro Air,Face,Contour,Ruby 3,599,2022,4.26,1603,960197,754,24,67.5,Kolkata,Festive Sale,26-05-2023,25-06-2023,Retail (Nykaa),3818428,0,2.85,78.22
P0168,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Pro HD,Lips,Lip Crayon,Nude 20,399,2022,4.07,2049,817551,957,32,88.9,Hyderabad,Influencer Push,05-04-2025,20-05-2025,E-commerce,2158976,0,1.24,74.68
P0169,Nykaa Cosmetics,Nykaa Cosmetics Blush Shine +,Face,Blush,Coral 3,799,2021,4.39,1690,1350310,732,26,82.6,Chennai,Bogo Offer,02-01-2025,01-02-2025,E-commerce,4836902,20,0.92,80.25
P0170,Mamaearth,Mamaearth Lip Gloss Prime X,Lips,Lip Gloss,Peach 10,599,2020,4.21,1998,1196802,1320,35,70.4,Pune,Seasonal Drop,30-05-2023,20-06-2023,Retail (Nykaa),4315220,30,1.63,75.08
P0171,Mamaearth,Mamaearth Kajal Glow X,Eyes,Kajal,Champagne 10,1999,2021,4.51,1900,3798100,722,27,73.3,Jaipur,Festive Sale,13-10-2025,27-10-2025,E-commerce,4367868,0,1.97,79.81
P0172,Sugar Cosmetics,Sugar Cosmetics Lip Balm Artist Air,Lips,Lip Balm,Scarlet 17,249,2024,4.24,1738,432762,1100,18,60.9,Kolkata,Seasonal Drop,10-08-2025,09-09-2025,E-commerce,1340871,20,2.53,81.26
P0173,Nykaa Cosmetics,Nykaa Cosmetics Compact Prime HD,Face,Compact,Ruby 7,1999,2022,4.01,1556,3110444,770,26,62.6,Mumbai,Influencer Push,06-03-2025,20-04-2025,Retail (Nykaa),1598374,5,1.79,76.13
P0174,Forest Essentials,Forest Essentials Eyeshadow Matte Luxe,Eyes,Eyeshadow,Nude 13,999,2020,4.39,1918,1916082,739,23,72.2,Mumbai,Festive Sale,22-08-2025,21-09-2025,Retail (Nykaa),1929299,25,2.27,83.59
P0175,Mamaearth,Mamaearth Lip Liner Matte Luxe,Lips,Lip Liner,Champagne 7,599,2020,4.54,2173,1301627,947,30,64.7,Pune,Bogo Offer,05-10-2023,19-10-2023,E-commerce,5444787,0,3.86,79.18
P0176,Lakmé,Lakmé Highlighter Pro Air,Face,Highlighter,Nude 2,999,2021,4.3,1652,1650348,516,32,76.7,Jaipur,Festive Sale,02-11-2023,02-12-2023,E-commerce,4817421,30,2.33,79.72
P0177,Nykaa Cosmetics,Nykaa Cosmetics Compact Prime Luxe,Face,Compact,Nude 11,799,2019,4.05,1935,1546065,685,26,79.6,Delhi,Seasonal Drop,04-07-2023,03-08-2023,Retail (Store),734563,30,1.32,69.9
P0178,Kay Beauty,Kay Beauty Kajal Prime X,Eyes,Kajal,Coral 16,699,2022,4.72,1760,1230240,951,33,89,Mumbai,Influencer Push,04-09-2024,04-10-2024,E-commerce,234209,10,5.17,80.76
P0179,Forest Essentials,Forest Essentials Mascara Prime Luxe,Eyes,Mascara,Spice 6,399,2025,4.52,1478,589722,541,31,77.4,Delhi,Bogo Offer,03-05-2023,24-05-2023,Marketplace,1696534,0,3.78,81.41
P0180,Kay Beauty,Kay Beauty Brow Pencil Artist Luxe,Eyes,Brow Pencil,Rose 9,1999,2021,4.25,1833,3664167,657,22,86.7,Mumbai,Nykaa Exclusive,23-02-2025,25-03-2025,E-commerce,176253,15,4.96,74.38
P0181,Sugar Cosmetics,Sugar Cosmetics Contour Pro Air,Face,Contour,Spice 2,1499,2025,4.16,1348,2020652,811,21,84.9,Lucknow,Nykaa Exclusive,23-02-2023,09-03-2023,E-commerce,4467459,10,2.12,69.59
P0182,Lakmé,Lakmé Brow Pencil Glow X,Eyes,Brow Pencil,Nude 3,499,2022,4.24,1795,895705,596,27,81.9,Kolkata,Bogo Offer,07-07-2023,14-07-2023,E-commerce,2407117,15,4.91,80.62
P0183,Sugar Cosmetics,Sugar Cosmetics Lip Gloss Prime HD,Lips,Lip Gloss,Mauve 11,1499,2022,4.35,1952,2926048,703,23,84.6,Mumbai,Nykaa Exclusive,20-06-2025,20-07-2025,E-commerce,3293235,25,5.26,83.97
P0184,Sugar Cosmetics,Sugar Cosmetics Blush Pro Luxe,Face,Blush,Mauve 6,1699,2021,4.44,1763,2995337,594,25,89,Kolkata,Launch Promo,07-01-2023,21-01-2023,E-commerce,5054590,5,1.63,82.94
P0185,Nykaa Cosmetics,Nykaa Cosmetics Kajal Prime X,Eyes,Kajal,Spice 19,199,2021,4.41,1840,366160,1063,23,86.5,Hyderabad,Festive Sale,21-05-2024,05-07-2024,E-commerce,3538451,0,5.58,80.49
P0186,Lakmé,Lakmé Lip Gloss Prime X,Lips,Lip Gloss,Scarlet 16,599,2024,4.43,1721,1030879,603,28,80.9,Delhi,Seasonal Drop,01-04-2024,16-05-2024,Retail (Nykaa),1828713,25,4.08,78.88
P0187,Sugar Cosmetics,Sugar Cosmetics Kajal Prime Luxe,Eyes,Kajal,Nude 15,399,2022,3.8,1766,704634,928,29,69.5,Jaipur,Influencer Push,10-08-2023,09-09-2023,Retail (Store),1545097,30,0.72,72.41
P0188,Mamaearth,Mamaearth Mascara Artist Air,Eyes,Mascara,Champagne 10,199,2019,4.1,2087,415313,955,29,70.5,Kolkata,Bogo Offer,21-06-2023,05-07-2023,Retail (Nykaa),5064389,10,1.54,71.18
P0189,Kay Beauty,Kay Beauty Compact Glow Luxe,Face,Compact,Coral 4,2999,2021,4.29,1666,4996334,835,31,86,Delhi,Influencer Push,28-06-2023,05-07-2023,Retail (Nykaa),1086164,0,3.9,78.38
P0190,Lakmé,Lakmé Mascara Shine HD,Eyes,Mascara,Nude 19,999,2020,4.7,1933,1931067,842,13,71.5,Ahmedabad,Influencer Push,24-06-2023,24-07-2023,E-commerce,249112,15,4.91,90.59
P0191,Sugar Cosmetics,Sugar Cosmetics Blush Artist Air,Face,Blush,Peach 7,1999,2023,3.64,1492,2982508,619,34,73.5,Lucknow,Launch Promo,25-07-2025,24-08-2025,E-commerce,5146519,20,1.95,66.97
P0192,Mamaearth,Mamaearth Lip Crayon Matte X,Lips,Lip Crayon,Nude 15,849,2021,4.05,1989,1688661,582,35,69.5,Bengaluru,Bogo Offer,28-05-2023,11-06-2023,Retail (Store),3693572,15,2.45,76.74
P0193,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Pro HD,Lips,Lip Gloss,Nude 3,699,2020,4.31,2097,1465803,904,28,89.3,Delhi,Seasonal Drop,17-03-2023,16-04-2023,E-commerce,3227359,25,5.03,76.37
P0194,Sugar Cosmetics,Sugar Cosmetics Brow Pencil Artist Luxe,Eyes,Brow Pencil,Spice 16,2499,2023,4.41,1710,4273290,722,26,70.6,Bengaluru,Nykaa Exclusive,07-07-2025,21-08-2025,Retail (Nykaa),3037224,0,3.61,76.81
P0195,Sugar Cosmetics,Sugar Cosmetics Mascara Glow HD,Eyes,Mascara,Mauve 7,2499,2022,4.52,1778,4443222,598,22,78.3,Hyderabad,Influencer Push,11-04-2023,26-05-2023,E-commerce,3710726,0,3,84.06
P0196,Forest Essentials,Forest Essentials Contour Glow +,Face,Contour,Ruby 3,299,2018,4.26,1896,566904,944,21,74.8,Mumbai,Festive Sale,11-12-2023,25-12-2023,Retail (Nykaa),4629693,15,2.24,80.34
P0197,Kay Beauty,Kay Beauty Eyeshadow Pro +,Eyes,Eyeshadow,Ruby 18,249,2021,4.7,1768,440232,953,36,81.7,Jaipur,Launch Promo,25-01-2025,08-02-2025,E-commerce,2226455,25,1.22,88.25
P0198,Kay Beauty,Kay Beauty Lipstick Glow X,Lips,Lipstick,Berry 5,499,2022,4.6,1970,983030,585,31,61.5,Delhi,Launch Promo,16-09-2025,31-10-2025,E-commerce,4797343,0,2.46,81.88
P0199,Forest Essentials,Forest Essentials Mascara Matte X,Eyes,Mascara,Berry 7,249,2022,4.34,1813,451437,798,31,71.2,Ahmedabad,Launch Promo,09-03-2025,23-03-2025,E-commerce,388896,0,6.05,84.67
P0200,Mamaearth,Mamaearth Lip Crayon Prime HD,Lips,Lip Crayon,Spice 20,499,2020,4.04,2128,1061872,1121,28,71.1,Pune,Nykaa Exclusive,02-07-2023,09-07-2023,Retail (Nykaa),3568054,0,3.62,74.97
P0201,Mamaearth,Mamaearth Lip Gloss Matte Luxe,Lips,Lip Gloss,Nude 10,2999,2020,4.16,2175,6522825,759,30,69.9,Chennai,Nykaa Exclusive,12-06-2025,26-06-2025,E-commerce,1064715,0,2.68,77.34
P0202,Mamaearth,Mamaearth Highlighter Matte HD,Face,Highlighter,Scarlet 9,1499,2023,4.16,1539,2306961,767,27,61.6,Pune,Nykaa Exclusive,08-04-2024,08-05-2024,E-commerce,4285533,20,3.53,76.05
P0203,Nykaa Cosmetics,Nykaa Cosmetics Eyeshadow Pro HD,Eyes,Eyeshadow,Peach 16,299,2023,4.6,1663,497237,563,33,63.4,Hyderabad,Seasonal Drop,16-11-2025,30-11-2025,Retail (Nykaa),1482769,5,7.41,85.59
P0204,Forest Essentials,Forest Essentials Lip Liner Pro Air,Lips,Lip Liner,Rose 2,1999,2021,4.12,2020,4037980,848,28,75.2,Mumbai,Nykaa Exclusive,06-11-2023,20-11-2023,E-commerce,3617369,15,2.43,78.97
P0205,Forest Essentials,Forest Essentials Eyeshadow Shine +,Eyes,Eyeshadow,Mauve 17,1199,2021,4.51,1861,2231339,691,23,89.9,Hyderabad,Influencer Push,23-03-2024,13-04-2024,E-commerce,1188849,10,2.35,82.94
P0206,Forest Essentials,Forest Essentials Lipstick Prime X,Lips,Lipstick,Rose 1,399,2022,4.47,1923,767277,701,25,61.1,Lucknow,Festive Sale,23-05-2025,30-05-2025,E-commerce,4273674,5,3.64,81.96
P0207,Forest Essentials,Forest Essentials Mascara Artist HD,Eyes,Mascara,Mauve 2,399,2025,4.38,1530,610470,593,27,89.8,Ahmedabad,Nykaa Exclusive,05-07-2025,19-07-2025,E-commerce,134213,10,2.18,77.55
P0208,Sugar Cosmetics,Sugar Cosmetics Lipstick Artist X,Lips,Lipstick,Rose 15,699,2020,4.56,2152,1504248,921,32,87.2,Hyderabad,Launch Promo,07-07-2024,21-07-2024,Social Commerce,1938950,20,7.52,81.66
P0209,Mamaearth,Mamaearth Lipstick Artist HD,Lips,Lipstick,Ruby 19,1299,2018,4.28,2385,3098115,1002,21,74.5,Delhi,Influencer Push,06-03-2023,05-04-2023,Marketplace,5192803,25,5.31,76.67
P0210,Lakmé,Lakmé Lip Liner Artist HD,Lips,Lip Liner,Coral 10,2999,2021,4.08,2094,6279906,750,28,62.6,Bengaluru,Bogo Offer,18-06-2024,02-07-2024,E-commerce,1488781,30,3.6,71.72
P0211,Nykaa Cosmetics,Nykaa Cosmetics Lip Crayon Pro Air,Lips,Lip Crayon,Coral 1,2499,2025,4.63,1630,4073370,865,25,64.4,Lucknow,Nykaa Exclusive,01-02-2023,15-02-2023,Marketplace,4119588,15,5.71,83.57
P0212,Lakmé,Lakmé Eyeliner Shine Luxe,Eyes,Eyeliner,Rose 1,999,2025,4.47,1518,1516482,450,31,82.8,Pune,Seasonal Drop,06-07-2023,20-07-2023,Retail (Nykaa),1953300,15,3.45,87.97
P0213,Kay Beauty,Kay Beauty Mascara Pro HD,Eyes,Mascara,Mauve 5,2499,2020,4.12,1890,4723110,1125,27,87.3,Mumbai,Launch Promo,10-09-2025,17-09-2025,E-commerce,710918,15,3.14,72.78
P0214,Lakmé,Lakmé Compact Shine X,Face,Compact,Coral 10,2499,2020,4.5,1767,4415733,538,41,77.4,Mumbai,Bogo Offer,04-06-2023,04-07-2023,E-commerce,4119648,30,3.6,81.43
P0215,Lakmé,Lakmé Lipstick Prime Air,Lips,Lipstick,Nude 2,199,2024,4.68,1794,357006,757,29,85.5,Bengaluru,Influencer Push,17-05-2025,01-07-2025,Retail (Nykaa),1797423,15,1.4,82.89
P0216,Kay Beauty,Kay Beauty Mascara Shine Luxe,Eyes,Mascara,Spice 16,2499,2022,4.71,1729,4320771,642,25,71.4,Mumbai,Influencer Push,03-04-2024,17-04-2024,E-commerce,2573671,25,4.98,84.29
P0217,Forest Essentials,Forest Essentials Mascara Matte +,Eyes,Mascara,Peach 16,399,2018,4.29,2103,839097,1183,27,82.1,Ahmedabad,Seasonal Drop,17-06-2025,17-07-2025,Retail (Store),4893108,10,2.38,78.54
P0218,Forest Essentials,Forest Essentials Compact Matte Luxe,Face,Compact,Spice 19,799,2021,4.48,1726,1379074,532,28,85.4,Delhi,Nykaa Exclusive,13-01-2024,27-02-2024,Retail (Store),2941060,15,2.15,80.45
P0219,Kay Beauty,Kay Beauty Brow Pencil Pro HD,Eyes,Brow Pencil,Spice 8,999,2022,4.45,1799,1797201,704,27,67.8,Mumbai,Festive Sale,20-08-2025,10-09-2025,Retail (Nykaa),403669,0,5.15,82.22
P0220,Lakmé,Lakmé Compact Matte X,Face,Compact,Mauve 2,599,2020,4.38,1776,1063824,656,43,70,Chennai,Festive Sale,13-04-2024,13-05-2024,E-commerce,4284121,10,3.71,76.08
P0221,Mamaearth,Mamaearth Contour Matte +,Face,Contour,Scarlet 20,699,2020,4.49,1810,1265190,564,30,61.2,Mumbai,Nykaa Exclusive,30-08-2023,20-09-2023,E-commerce,5351566,15,4.75,80.84
P0222,Sugar Cosmetics,Sugar Cosmetics Blush Pro Luxe,Face,Blush,Mauve 10,1699,2023,3.9,1497,2543403,615,25,72.7,Bengaluru,Launch Promo,15-09-2023,29-09-2023,E-commerce,2108060,15,3.17,75.84
P0223,Forest Essentials,Forest Essentials Brow Pencil Artist Luxe,Eyes,Brow Pencil,Peach 10,2999,2025,4.7,1475,4423525,611,32,74.5,Pune,Seasonal Drop,12-04-2025,12-05-2025,Marketplace,375499,10,7.77,86.62
P0224,Forest Essentials,Forest Essentials Lip Crayon Prime HD,Lips,Lip Crayon,Mauve 12,249,2018,4.85,2509,624741,927,29,88,Chennai,Seasonal Drop,25-11-2023,09-01-2024,Retail (Nykaa),1186263,20,3.43,85.63
P0225,Mamaearth,Mamaearth Lip Gloss Matte HD,Lips,Lip Gloss,Berry 6,199,2020,4.38,2103,418497,658,28,66.2,Lucknow,Seasonal Drop,08-07-2023,07-08-2023,Social Commerce,4468195,5,0.91,75.28
P0226,Kay Beauty,Kay Beauty Lip Liner Shine Luxe,Lips,Lip Liner,Spice 3,499,2025,4.08,1607,801893,648,37,66.5,Kolkata,Bogo Offer,06-02-2025,27-02-2025,E-commerce,4010190,20,0.88,71.51
